title,r_psp_MMGBSA_dG_Bind,r_psp_MMGBSA_dG_Bind_Coulomb,r_psp_MMGBSA_dG_Bind_Covalent,r_psp_MMGBSA_dG_Bind_Hbond,r_psp_MMGBSA_dG_Bind_Lipo,r_psp_MMGBSA_dG_Bind_Packing,r_psp_MMGBSA_dG_Bind_SelfCont,r_psp_MMGBSA_dG_Bind_Solv_GB,r_psp_MMGBSA_dG_Bind_Solv_SA,r_psp_MMGBSA_dG_Bind_vdW,r_psp_Lig_Strain_Energy,r_psp_Lig_Strain_Coulomb,r_psp_Lig_Strain_Covalent,r_psp_Lig_Strain_Hbond,r_psp_Lig_Strain_Lipo,r_psp_Lig_Strain_Packing,r_psp_Lig_Strain_SelfCont,r_psp_Lig_Strain_Solv_GB,r_psp_Lig_Strain_Solv_SA,r_psp_Lig_Strain_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Complex_Energy,r_psp_Complex_Coulomb,r_psp_Complex_Covalent,r_psp_Complex_Hbond,r_psp_Complex_Lipo,r_psp_Complex_Packing,r_psp_Complex_SelfCont,r_psp_Complex_Solv_GB,r_psp_Complex_Solv_SA,r_psp_Complex_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Receptor_Energy,r_psp_Receptor_Coulomb,r_psp_Receptor_Covalent,r_psp_Receptor_Hbond,r_psp_Receptor_Lipo,r_psp_Receptor_Packing,r_psp_Receptor_SelfCont,r_psp_Receptor_Solv_GB,r_psp_Receptor_Solv_SA,r_psp_Receptor_vdW,r_psp_MMGBSA_dG_Bind(NS),r_psp_MMGBSA_dG_Bind(NS)_Coulomb,r_psp_MMGBSA_dG_Bind(NS)_Covalent,r_psp_MMGBSA_dG_Bind(NS)_Hbond,r_psp_MMGBSA_dG_Bind(NS)_Lipo,r_psp_MMGBSA_dG_Bind(NS)_Packing,r_psp_MMGBSA_dG_Bind(NS)_SelfCont,r_psp_MMGBSA_dG_Bind(NS)_Solv_GB,r_psp_MMGBSA_dG_Bind(NS)_Solv_SA,r_psp_MMGBSA_dG_Bind(NS)_vdW,r_psp_Rec_Strain_Energy,r_psp_Rec_Strain_Coulomb,r_psp_Rec_Strain_Covalent,r_psp_Rec_Strain_Hbond,r_psp_Rec_Strain_Lipo,r_psp_Rec_Strain_Packing,r_psp_Rec_Strain_SelfCont,r_psp_Rec_Strain_Solv_GB,r_psp_Rec_Strain_Solv_SA,r_psp_Rec_Strain_vdW,r_psp_Prime_MMGBSA_ligand_efficiency,r_psp_Prime_MMGBSA_ligand_efficiency_sa,r_psp_Prime_MMGBSA_ligand_efficiency_ln
6G6Y - prepared,-224.480320521267,-172.19793122249,19.2441669870932,-13.3430855959914,-42.9201749124717,-3.73128854107563e-05,0.44692456433728,174.560374594835,,-190.270557623701,39.4523498123798,23.512117315463,19.2441669870905,1.94765004776002,0.673144110350151,0.0,0.446924564337291,-6.56975877431637,,0.198105561695613,-693.674758985023,-579.711617474337,47.8217024677131,-3.55492407258125,-9.92395093066639,0.0,-9.39749015597257,-159.450108183325,,20.5416293641452,-11695.6495175201,-10515.9479381381,4577.87958098941,-176.946668647705,-691.11221319125,-22.0118926241312,-53.4019284852626,-3867.65912060846,,-946.449336814598,-693.674758985023,-579.711617474337,47.8217024677131,-3.55492407258125,-9.92395093066639,0.0,-9.39749015597257,-159.450108183325,,20.5416293641452,-10777.4944380138,-9764.03838944129,4510.8137115346,-160.048658979132,-638.268087348112,-22.0118553112458,-44.4513628936273,-3882.76938701997,,-776.720408555042,-263.932670333646,-195.710048537954,2.72848410531878e-12,-15.2907356437514,-43.5933190228218,-3.73128854107563e-05,-7.105427357601e-15,181.130133369151,,-190.468663185397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.62666898928454,-2.44000348392681,-37.8725683841408
6G6Y - prepared,-218.284584298568,-179.212406420575,22.6474846461006,-14.4009609703467,-42.3303550192971,-2.32998092926096e-05,0.126785004272328,186.389217714266,,-191.504325953184,38.6692874565471,32.7580329767181,22.6474846461017,1.73424884994788,0.976871446197864,0.0,0.126785004272326,-16.6172485425664,,-2.95688692412467,-693.97330081029,-573.125272889994,42.0412453374368,-2.69729116062655,-10.1737875063712,0.0,-9.39921180225388,-157.795035491601,,17.1760527031205,-11545.4559138325,-10673.7063305098,4735.53174562392,-179.363445402922,-678.0982712919,-24.6970085362895,-50.6782441366062,-3687.25543218721,,-987.188927391648,-693.97330081029,-573.125272889994,42.0412453374368,-2.69729116062655,-10.1737875063712,0.0,-9.39921180225388,-157.795035491601,,17.1760527031205,-10633.1980287236,-9921.36865119925,4670.84301564038,-162.265193271949,-625.594128766232,-24.6969852364803,-41.4058173386247,-3715.84961440988,,-812.860654141584,-256.953871755115,-211.970439397293,-1.81898940354586e-12,-16.1352098202946,-43.307226465495,-2.32998092926096e-05,0.0,203.006466256833,,-188.54743902906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.58177234998962,-2.37265852498443,-36.8272721049864
6G6Y - prepared,-232.967010353794,-220.406759702877,22.6497397230787,-14.3700801643617,-42.0022645706532,-0.437380159426265,0.0763844155775573,208.565598396906,,-187.042248292037,32.7823954219164,9.85081754992098,22.6497397230814,1.00327030373003,0.243323690829673,0.0,0.0763844155775519,-2.8338793966584,,1.79273913543518,-689.817801099727,-563.50463816989,43.5144286244357,-2.61724699958755,-9.37669473938359,0.0,-9.38034954580071,-166.78343325881,,18.3301329893082,-11649.4902842223,-10719.2281284848,4669.45192712092,-175.224352414448,-681.420218337499,-20.1400732871861,-60.9682417295182,-3677.61233628694,,-984.348860802892,-689.817801099727,-563.50463816989,43.5144286244357,-2.61724699958755,-9.37669473938359,0.0,-9.38034954580071,-166.78343325881,,18.3301329893082,-10726.7054727688,-9935.31673061202,4603.28775877341,-158.237025250498,-630.041259027462,-19.7026931277598,-51.664276599295,-3719.39450142503,,-815.636745500163,-265.74940577571,-230.257577252798,-2.72848410531878e-12,-15.3733504680917,-42.2455882614828,-0.437380159426265,7.105427357601e-15,211.399477793564,,-188.834987427473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.68816674169416,-2.53225011254124,-39.3043764833587
6G6Y - prepared,-213.022107703333,-194.89943165045,18.1702094051843,-12.848688618674,-40.6631417453322,-0.000905199974855719,0.601797241136801,196.012328403348,,-179.394275538568,29.2332413897575,13.1690545244489,18.1702094051879,0.812017143688452,-0.407148966295971,0.0,0.60179724113681,-2.27801750329968,,-0.83467045510897,-686.168449137584,-559.795001909832,44.9100350377346,-2.32088225858575,-9.23129169189518,0.0,-9.39817506000519,-169.536333577654,,19.2032003226532,-11561.1749737458,-10848.7214056708,4695.20100325466,-173.713574082931,-676.205904943979,-18.1797200761262,-59.3012478106305,-3560.57894091218,,-919.67518350381,-686.168449137584,-559.795001909832,44.9100350377346,-2.32088225858575,-9.23129169189518,0.0,-9.39817506000519,-169.536333577654,,19.2032003226532,-10661.9844169049,-10094.0269721105,4632.12075881174,-158.544003205671,-626.311471506752,-18.1788148761514,-50.5048699917621,-3587.05493573788,,-759.484108287895,-242.25534909309,-208.068486174898,-3.63797880709171e-12,-13.6607057623625,-40.2559927790362,-0.000905199974855719,-7.105427357601e-15,198.290345906647,,-178.559605083459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.54363846161835,-2.31545769242753,-35.9394281093071
6G6Y - prepared,-228.142466327501,-205.449825162819,19.0705247070782,-12.8206480880706,-45.349234996752,-1.0757179904175e-05,0.192746411020075,208.936163304658,,-192.722181745436,37.0811219898783,23.4885482748624,19.0705247070771,2.19100901046185,-0.0501384073578421,0.0,0.192746411020078,-7.49034547782344,,-0.321222528362227,-692.595117234374,-564.925758193866,42.3794918488247,-2.94981458956458,-9.60343164298173,0.0,-9.39618565844195,-166.362516556591,,18.2630975582467,-11590.2397617497,-10725.3459438703,4705.57957192405,-179.901171801039,-686.996162769956,-21.1943839116326,-52.8961535251483,-3692.4684229691,,-937.017094826605,-692.595117234374,-564.925758193866,42.3794918488247,-2.94981458956458,-9.60343164298173,0.0,-9.39618565844195,-166.362516556591,,18.2630975582467,-10669.5021781878,-9954.97036051357,4644.12955536815,-164.130709123404,-632.043496130222,-21.1943731544527,-43.6927142777264,-3735.04206971717,,-762.558010639415,-265.22358831738,-228.938373437681,9.09494701772928e-13,-15.0116570985324,-45.2990965893941,-1.0757179904175e-05,-7.105427357601e-15,216.426508782482,,-192.400959217074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.65320627773552,-2.47980941660327,-38.4904170541589
6G6Y - prepared,-222.563699528786,-201.997333515479,21.4311018607368,-13.834095777442,-43.4399401372906,-0.0557373038272679,0.15955577684943,197.757899340349,,-182.585149772674,36.199309894698,22.2367331987524,21.4311018607399,1.74333588755052,-0.289772609090999,0.0,0.159555776849416,-14.3902220791288,,5.30857785902612,-685.376559816615,-568.103605385108,46.1644171667396,-2.73429792541592,-9.5342585628607,0.0,-9.39660810085361,-157.300567837608,,15.5283608284908,-11568.1604319248,-10482.6814157653,4708.69127492089,-180.706576710781,-685.384689691974,-19.9456633830355,-41.3784125163839,-3869.14516586008,,-997.609782918094,-685.376559816615,-568.103605385108,46.1644171667396,-2.73429792541592,-9.5342585628607,0.0,-9.39660810085361,-157.300567837608,,15.5283608284908,-10660.2201725794,-9712.58047686474,4641.09575589342,-164.138183007923,-632.410490991823,-19.8899260792082,-32.1413601923797,-3909.60249736282,,-830.552993973911,-258.763009423485,-224.234066714231,-3.63797880709171e-12,-15.5774316649926,-43.1501675281996,-0.0557373038272679,1.4210854715202e-14,212.148121419478,,-187.8937276317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.61278043136801,-2.41917064705202,-37.5492110429019
6G6Y - prepared,-232.9256166663,-192.00785225117,17.4384882319082,-12.4004206796292,-44.9765922325056,-0.015345346700812,0.118240589421795,195.796363392534,,-196.878498370155,32.6134344628468,29.7597230937865,17.4384882319074,1.45090508025284,0.0586495113185279,0.0,0.118240589421784,-14.559980952791,,-1.65259109104891,-694.122997549973,-572.27674074035,41.0478439272288,-2.80919338154936,-9.86301931296513,0.0,-9.39565264338973,-158.323654583261,,17.4974191843139,-11651.521242356,-10476.7457268382,4647.3988480053,-172.332363538704,-686.964892842865,-20.5841829166126,-56.6353337550691,-3924.85959118923,,-960.797999280624,-694.122997549973,-572.27674074035,41.0478439272288,-2.80919338154936,-9.86301931296513,0.0,-9.39565264338973,-158.323654583261,,17.4974191843139,-10724.4726281397,-9712.46113384665,4588.91251584616,-157.122749477525,-632.125281297394,-20.5688375699118,-47.3579217011012,-3962.3322999985,,-781.416920094783,-265.539051129146,-221.767575344957,9.09494701772928e-13,-13.851325759882,-45.0352417438241,-0.015345346700812,1.4210854715202e-14,210.356344345325,,-195.225907279106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.68786678743696,-2.53180018115543,-39.2973928633396
6G6Y - prepared,-219.910866236614,-149.534211108847,15.7447940508173,-11.2817253480522,-45.3908277624156,-0.00582703789743277,0.367864045354445,174.511980020764,,-204.322913096341,33.4949334646666,31.1487817853116,15.7447940508203,2.0366260856879,0.295824727915912,0.0,0.367864045354445,-15.7775133652633,,-0.321443865160333,-693.13405571932,-574.065949792776,43.3778271185165,-3.5548279379901,-9.67604528832469,0.0,-9.39794511364644,-158.208561628756,,18.3914469236573,-11709.4678649887,-10479.4511081783,4615.59205965887,-177.179980971536,-686.749473409256,-20.955957731094,-46.6842083656188,-3920.7142709875,,-993.324925004204,-693.13405571932,-574.065949792776,43.3778271185165,-3.5548279379901,-9.67604528832469,0.0,-9.39794511364644,-158.208561628756,,18.3914469236573,-10796.4229430327,-9755.85094727672,4556.46943848954,-162.343427685494,-631.682600358516,-20.9501306931966,-37.6541272973268,-3937.01768937951,,-807.393458831521,-253.405799701281,-180.682992894159,-2.72848410531878e-12,-13.31835143374,-45.6866524903314,-0.00582703789743277,7.105427357601e-15,190.289493386028,,-204.00146923118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.5935570017146,-2.39033550257189,-37.1016457060555
6G6Y - prepared,-239.73662910966,-162.997377568177,15.8285040751207,-11.878265171735,-47.0854222215893,-0.00380112462312709,0.284994457087905,166.243020503176,,-200.128282058908,32.8170952477351,29.0911826689839,15.8285040751224,1.82851661645886,0.0770578712839267,0.0,0.284994457087915,-15.6879514556092,,1.39479101440735,-693.219249514878,-573.657125023263,41.3780741138728,-3.10637774633983,-9.56898044988222,0.0,-9.39612952448215,-157.406836464957,,18.5381255801739,-11593.1278410575,-10398.7184091898,4660.69270789261,-177.554197109673,-690.162235177033,-22.970822445312,-58.6291643248573,-3973.73243599965,,-932.053284703712,-693.219249514878,-573.657125023263,41.3780741138728,-3.10637774633983,-9.56898044988222,0.0,-9.39612952448215,-157.406836464957,,18.5381255801739,-10660.1719624329,-9662.06390659839,4603.48612970362,-162.569554191599,-633.507832505562,-22.9670213206888,-49.5180292574631,-3982.56862003787,,-750.463128224978,-272.553724357394,-192.088560237162,-1.81898940354586e-12,-13.7067817881939,-47.1624800928732,-0.00380112462312709,-7.105427357601e-15,181.930971958785,,-201.523073073315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.73722195007,-2.60583292510501,-40.4464937463364
6G6Y - prepared,-224.89828608447,-209.400264109843,15.8650287549772,-12.8128628146246,-43.2180176936033,-0.00236103509822883,0.400765852590176,217.83219793324,,-193.562772972107,29.9171020506274,14.501563349551,15.8650287549763,0.979866927116284,0.542116447922213,0.0,0.400765852590187,-0.780082126205116,,-1.59215715532333,-691.378104090358,-561.610431423844,40.5763959163759,-2.56083281814705,-9.41491845355232,0.0,-9.39610033982735,-169.361136250283,,20.38891927892,-11573.2397672974,-10860.7717429015,4718.79825835471,-179.153838364864,-690.894632180841,-23.3254979983206,-60.0783700814955,-3534.58186365449,,-943.232080470625,-691.378104090358,-561.610431423844,40.5763959163759,-2.56083281814705,-9.41491845355232,0.0,-9.39610033982735,-169.361136250283,,20.38891927892,-10656.9633771226,-10089.7610473678,4662.35683368336,-163.780142732092,-638.261696033686,-23.3231369632223,-51.0830355942584,-3583.05292533745,,-770.058226777438,-254.815388135097,-223.901827459395,9.09494701772928e-13,-13.7927297417409,-43.7601341415256,-0.00236103509822883,-7.105427357601e-15,218.612280059444,,-191.970615816783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.62969772524978,-2.44454658787467,-37.9430842731856
6G6Y - prepared,-232.908014507397,-182.378992386817,17.2652027660642,-12.4417736537805,-44.1686845763668,-0.000795663441078176,0.161974794808678,192.715550196093,,-204.060495983957,32.6121710988572,27.2427125963723,17.2652027660625,2.0998078129984,-0.394674205569542,0.0,0.161974794808676,-8.17600085613708,,-5.58685180967856,-689.963778458716,-567.763628066968,45.0314523942462,-3.54265628131938,-9.55225774417178,0.0,-9.3534594253051,-166.467530354395,,21.6843010191985,-11570.0240466346,-10677.6924319732,4669.08856763966,-176.545173512962,-673.089023411076,-21.2080222472806,-60.8496749977863,-3713.37438054662,,-916.353907585278,-689.963778458716,-567.763628066968,45.0314523942462,-3.54265628131938,-9.55225774417178,0.0,-9.3534594253051,-166.467530354395,,21.6843010191985,-10647.1522536684,-9927.54981151943,4606.79191247935,-160.560743577862,-619.368081090537,-21.2072265838396,-51.6581903672898,-3739.62240038832,,-733.97771262052,-265.520185606254,-209.62170498319,1.81898940354586e-12,-14.5415814667789,-43.7740103707973,-0.000795663441078176,0.0,200.89155105223,,-198.473644174278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.68773923556085,-2.53160885334127,-39.2944231644135
6G6Y - prepared,-237.609659180611,-203.956747466556,13.7198224701833,-13.4843235296104,-45.3235124995848,-0.0177352949607297,0.278980313796303,215.780743184677,,-204.606886358558,29.1062139633083,20.3435741391598,13.7198224701863,1.58014083188934,-0.527321978147899,0.0,0.278980313796309,-5.0434276007702,,-1.24555421280528,-688.951120992336,-565.436130520544,45.258633925371,-3.20416446267594,-9.25797901122873,0.0,-9.39649815617464,-165.784245786814,,18.8692630197313,-11609.560204458,-10906.4691526151,4651.72012332156,-175.017969753104,-692.844622253688,-22.500429824963,-46.3493471326016,-3471.87153670131,,-946.227269498782,-688.951120992336,-565.436130520544,45.258633925371,-3.20416446267594,-9.25797901122873,0.0,-9.39649815617464,-165.784245786814,,18.8692630197313,-10682.999424285,-10137.076274628,4592.74166692601,-158.329481760818,-638.263130742874,-22.4826945300022,-37.2318292902233,-3521.86803409917,,-760.489646159956,-266.715873143918,-224.300321605717,-2.72848410531878e-12,-15.0644643614997,-44.7961905214369,-0.0177352949607297,-7.105427357601e-15,220.824170785447,,-203.361332145753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.72180912449718,-2.58271368674577,-40.0876479735672
6G6Y - prepared,-250.243615873711,-202.297055036461,14.4149516805646,-13.5465742320386,-47.3757221568671,-0.000330228433107038,0.466195674011608,196.446857729686,,-198.351939304173,27.1332617293456,15.2813500684682,14.4149516805677,1.06740540790397,-0.445795311291519,0.0,0.466195674011598,-2.33170652460171,,-1.31913926571298,-687.834990379495,-559.718978692009,42.8966044290116,-2.28779563771038,-9.45191123092339,0.0,-9.38134264670454,-169.907772941403,,20.0162063402441,-11613.2827970072,-10573.1590018705,4667.1602155178,-174.686161432285,-690.092217634804,-23.7265131323049,-53.6417211216383,-3804.81417649576,,-960.323220837639,-687.834990379495,-559.718978692009,42.8966044290116,-2.28779563771038,-9.45191123092339,0.0,-9.38134264670454,-169.907772941403,,20.0162063402441,-10675.204190754,-9811.14296814206,4609.84865940822,-158.851791562536,-633.264584247013,-23.7261829038718,-44.7265741489454,-3831.35326128405,,-781.98748787371,-277.376877603056,-217.57840510493,-2.72848410531878e-12,-14.6139796399426,-46.9299268455757,-0.000330228433107038,7.105427357601e-15,198.778564254288,,-197.03280003846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.81335953531675,-2.72003930297512,-42.2191505823955
6G6Y - prepared,-243.185128845333,-172.670498357917,18.0580517079225,-12.5935990936258,-45.1369365811099,-0.0249531722864305,0.146926007996008,167.853725702616,,-198.817845058927,37.3674979439235,26.6438583486829,18.0580517079185,2.22304777506387,-0.141197137025751,0.0,0.146926007996015,-9.75126755708334,,0.188078798370988,-690.622122500413,-569.385039425007,43.679523325753,-3.35318721088924,-10.3634774910515,0.0,-9.39314896497706,-161.395561867333,,19.5887691330919,-11767.6179120675,-10972.7405565371,4547.62105265054,-180.896326464995,-701.984446918531,-22.6784956648983,-55.2530462198536,-3484.03413470366,,-897.651958208982,-690.622122500413,-569.385039425007,43.679523325753,-3.35318721088924,-10.3634774910515,0.0,-9.39314896497706,-161.395561867333,,19.5887691330919,-10833.8106607217,-10230.6850187542,4485.88347761687,-164.94954016048,-646.484032846369,-22.6535424926119,-46.0068232628725,-3490.49229853894,,-718.422882283146,-280.552626789255,-199.314356706598,3.63797880709171e-12,-14.8166468686897,-44.9957394440842,-0.0249531722864305,-7.105427357601e-15,177.6049932597,,-199.005923857298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.76221107858937,-2.64331661788405,-41.0282977180996
6G6Y - prepared,-236.500679418943,-169.204749586244,17.0700983188563,-12.6053758208862,-45.7413229962838,-0.000356402682562873,0.264262371958409,175.397239416859,,-201.680474720519,33.1448222025168,23.9284798406293,17.0700983188555,2.10032997997228,-0.143629728062617,0.0,0.264262371958413,-7.49548426962474,,-2.57923431121168,-694.699592720877,-569.004389154429,40.2641890089539,-3.11703250106357,-9.5912474528798,0.0,-9.39736273097293,-163.061387039557,,19.2076371490717,-11614.7970215557,-10740.0294270766,4684.01313224683,-190.236191168176,-696.348630531804,-20.7259961640627,-56.4126738234154,-3689.79128212776,,-905.265952910709,-694.699592720877,-569.004389154429,40.2641890089539,-3.11703250106357,-9.5912474528798,0.0,-9.39736273097293,-163.061387039557,,19.2076371490717,-10683.5967494159,-10001.8202883359,4626.67884491902,-174.513782846226,-641.016060082641,-20.7256397613802,-47.2795734644009,-3702.12713450506,,-722.793115339261,-269.64550162146,-193.133229426872,0.0,-14.7057058008584,-45.5976932682212,-0.000356402682562873,-7.105427357601e-15,182.892723686484,,-199.101240409307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.7137730392677,-2.57065955890155,-39.9005495599385
6G6Y - prepared,-241.608985034509,-239.260867894558,13.4016121527939,-11.7689077591847,-44.6906696573388,-0.00192212993592378,0.195438170990002,245.216937703074,,-204.70060562035,30.6894121158311,16.7344514151001,13.4016121527936,2.29128900236372,0.377265566730857,0.0,0.19543817099,1.80292594526236,,-4.11357013740889,-693.547382102422,-563.407320201737,42.5890610192174,-3.54400067554235,-9.97707788213216,0.0,-9.24996123336983,-171.017084954711,,21.0590018258531,-11657.3753600743,-10450.5739174725,4660.53922781482,-183.700417887344,-696.296940486001,-19.8470532780852,-54.5559632880141,-3945.69494983193,,-967.245345645286,-693.547382102422,-563.407320201737,42.5890610192174,-3.54400067554235,-9.97707788213216,0.0,-9.24996123336983,-171.017084954711,,21.0590018258531,-10722.2189929374,-9647.9057293762,4604.54855464281,-168.387509452617,-641.62919294653,-19.8451311481493,-45.5014402256343,-4019.89480258029,,-783.603741850789,-272.298397150338,-255.995319309659,0.0,-14.0601967615484,-45.0679352240697,-0.00192212993592378,0.0,243.414011757812,,-200.587035482942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.75078974662688,-2.62618461994031,-40.7623830307005
6G6Y - prepared,-241.503885159644,-239.361378042102,20.6392890967636,-12.0172835032896,-47.5115656105174,-0.000197235394068684,0.294174129393497,241.770454751372,,-205.317378745873,41.2354367941309,31.7095035490328,20.6392890967703,2.48746900685722,-0.273002171732863,0.0,0.294174129393511,-12.6664254625355,,-0.955571353654356,-692.149423842857,-568.226945373492,42.3375290751834,-3.13865287324445,-9.62854971216033,0.0,-9.39916449449876,-162.768681636309,,18.6750411716633,-11738.572263316,-10640.823733376,4606.04882037219,-179.867407878761,-698.484902954306,-20.6819190180025,-51.6484414393824,-3776.17475586984,,-976.939923151914,-692.149423842857,-568.226945373492,42.3375290751834,-3.13865287324445,-9.62854971216033,0.0,-9.39916449449876,-162.768681636309,,18.6750411716633,-10804.9189543135,-9833.23540996043,4543.07200220024,-164.711471502226,-641.344787631628,-20.6817217826084,-42.5434510742771,-3855.1765289849,,-790.297585577704,-282.739321953775,-271.070881591135,-6.3664629124105e-12,-14.5047525101469,-47.2385634387846,-0.000197235394068684,-1.4210854715202e-14,254.436880213908,,-204.361807392219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.75002815333075,-2.62504222999613,-40.744651399755
6G6Y - prepared,-239.272306769621,-224.191474441572,18.9383032876485,-12.749270663568,-44.4946666021074,-0.142794292218859,0.255342792437766,221.325663832982,,-198.213410683224,35.7571878270498,25.9662320076214,18.9383032876526,2.40002799039286,-0.0808280271850546,0.0,0.255342792437759,-6.17857209983617,,-5.54331812403365,-691.522086778292,-565.597680196886,42.54780643153,-3.65567295555216,-9.89153968829878,0.0,-9.280821339084,-166.522307423283,,20.8781283932825,-11686.5019250882,-10618.109609113,4653.34385897665,-184.475977451196,-686.376868513279,-21.8735837497512,-52.5498029066332,-3765.40663110341,,-1011.05331122759,-691.522086778292,-565.597680196886,42.54780643153,-3.65567295555216,-9.89153968829878,0.0,-9.280821339084,-166.522307423283,,20.8781283932825,-10755.7075315403,-9828.32045447455,4591.85774925747,-168.071033832075,-631.990662222873,-21.7307894575323,-43.524324359987,-3820.20998751311,,-833.71802893765,-275.029494596671,-250.157706449194,-3.63797880709171e-12,-15.1492986539608,-44.4138385749222,-0.142794292218859,7.105427357601e-15,227.504235932818,,-192.670092559191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.73385729543203,-2.60078594314805,-40.3681569035584
6G6Y - prepared,-236.352371053037,-206.431547032582,15.3836562912938,-11.890697707048,-45.2300995437957,-0.000519365459531684,0.475614930859585,207.75266915577,,-196.411447782075,37.0422479561008,29.8792755722146,15.3836562912933,1.9188535202011,0.430732139368679,0.0,0.475614930859582,-10.7319081613209,,-0.31397633651536,-686.745481299607,-566.738854782199,43.1924044903802,-3.45581429643005,-9.93835993574231,0.0,-9.37231188903886,-160.607355950271,,20.1748110636943,-11629.1467575461,-10790.1150094822,4669.57815369815,-178.179469014749,-685.202967144155,-22.5530053787505,-53.5180060601192,-3603.87420888726,,-965.282245276997,-686.745481299607,-566.738854782199,43.1924044903802,-3.45581429643005,-9.93835993574231,0.0,-9.37231188903886,-160.607355950271,,20.1748110636943,-10706.0489051934,-10016.9446076674,4611.00209291648,-162.832957011271,-630.034507664617,-22.552486013291,-44.6213091019399,-3651.01952209276,,-789.045608558617,-273.394619009139,-236.310822604797,0.0,-13.8095512272491,-45.6608316831645,-0.000519365459531684,0.0,218.484577317091,,-196.097471445559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.71269834096404,-2.56904751144606,-39.8755281294778
6G6Y - prepared,-230.325202023603,-197.717057333466,17.285016811582,-13.6902072037517,-47.0394605525655,-0.00981768623784518,0.283036569780563,212.254011830588,,-201.690724459539,36.020213059545,29.8033848088693,17.2850168115799,1.96451798347232,-0.727974459575316,0.0,0.283036569780561,-11.2228887534727,,-1.36487990110917,-691.393365154086,-569.282985723485,42.6079284423267,-3.04427166221346,-9.78779308213335,0.0,-9.39990552416016,-162.171429457106,,19.685091852685,-11572.3361632336,-10893.1883233349,4700.87869666466,-175.788202918981,-691.124861140081,-24.8618980678985,-51.3811495799567,-3502.35446844052,,-934.515956415906,-691.393365154086,-569.282985723485,42.6079284423267,-3.04427166221346,-9.78779308213335,0.0,-9.39990552416016,-162.171429457106,,19.685091852685,-10650.6175960559,-10126.188280278,4640.98575141075,-159.053724053015,-634.297607505382,-24.8520803816607,-42.2642806255771,-3552.43705081401,,-752.510323809052,-266.345415083148,-227.520442142335,1.81898940354586e-12,-15.654725187224,-46.3114860929902,-0.00981768623784518,0.0,223.47690058406,,-200.32584455843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.66902320306959,-2.50353480460438,-38.8586711920859
