title,r_psp_MMGBSA_dG_Bind,r_psp_MMGBSA_dG_Bind_Coulomb,r_psp_MMGBSA_dG_Bind_Covalent,r_psp_MMGBSA_dG_Bind_Hbond,r_psp_MMGBSA_dG_Bind_Lipo,r_psp_MMGBSA_dG_Bind_Packing,r_psp_MMGBSA_dG_Bind_SelfCont,r_psp_MMGBSA_dG_Bind_Solv_GB,r_psp_MMGBSA_dG_Bind_Solv_SA,r_psp_MMGBSA_dG_Bind_vdW,r_psp_Lig_Strain_Energy,r_psp_Lig_Strain_Coulomb,r_psp_Lig_Strain_Covalent,r_psp_Lig_Strain_Hbond,r_psp_Lig_Strain_Lipo,r_psp_Lig_Strain_Packing,r_psp_Lig_Strain_SelfCont,r_psp_Lig_Strain_Solv_GB,r_psp_Lig_Strain_Solv_SA,r_psp_Lig_Strain_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Complex_Energy,r_psp_Complex_Coulomb,r_psp_Complex_Covalent,r_psp_Complex_Hbond,r_psp_Complex_Lipo,r_psp_Complex_Packing,r_psp_Complex_SelfCont,r_psp_Complex_Solv_GB,r_psp_Complex_Solv_SA,r_psp_Complex_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Receptor_Energy,r_psp_Receptor_Coulomb,r_psp_Receptor_Covalent,r_psp_Receptor_Hbond,r_psp_Receptor_Lipo,r_psp_Receptor_Packing,r_psp_Receptor_SelfCont,r_psp_Receptor_Solv_GB,r_psp_Receptor_Solv_SA,r_psp_Receptor_vdW,r_psp_MMGBSA_dG_Bind(NS),r_psp_MMGBSA_dG_Bind(NS)_Coulomb,r_psp_MMGBSA_dG_Bind(NS)_Covalent,r_psp_MMGBSA_dG_Bind(NS)_Hbond,r_psp_MMGBSA_dG_Bind(NS)_Lipo,r_psp_MMGBSA_dG_Bind(NS)_Packing,r_psp_MMGBSA_dG_Bind(NS)_SelfCont,r_psp_MMGBSA_dG_Bind(NS)_Solv_GB,r_psp_MMGBSA_dG_Bind(NS)_Solv_SA,r_psp_MMGBSA_dG_Bind(NS)_vdW,r_psp_Rec_Strain_Energy,r_psp_Rec_Strain_Coulomb,r_psp_Rec_Strain_Covalent,r_psp_Rec_Strain_Hbond,r_psp_Rec_Strain_Lipo,r_psp_Rec_Strain_Packing,r_psp_Rec_Strain_SelfCont,r_psp_Rec_Strain_Solv_GB,r_psp_Rec_Strain_Solv_SA,r_psp_Rec_Strain_vdW,r_psp_Prime_MMGBSA_ligand_efficiency,r_psp_Prime_MMGBSA_ligand_efficiency_sa,r_psp_Prime_MMGBSA_ligand_efficiency_ln
4D0R - 5-removed waters,-80.343334204681,-10.9647124428211,1.92028446757377,-0.217583237326039,-27.6186361977059,-3.97878438153481,0.0,19.4699295655655,,-58.9538319784327,1.87607901819854,-0.324042773444923,1.92028446757324,0.0,0.0123386511813928,0.0,0.0,0.301148365939952,,-0.0336496930511885,83.9236413156679,26.2013005832252,32.4607931906363,0.0,-1.76406486251023,0.0,0.0,-10.0314264532873,,37.057038857604,-9020.01768087613,-8829.27706773495,3713.11118975216,-134.547297564152,-613.067548724403,-20.7298229393936,-6.40647268211527,-2379.87119153125,,-749.229469452031,83.9236413156679,26.2013005832252,32.4607931906363,0.0,-1.76406486251023,0.0,0.0,-10.0314264532873,,37.057038857604,-9023.59798798712,-8844.51365587535,3678.73011209395,-134.329714326826,-583.684847664187,-16.7510385578587,-6.40647268211527,-2389.30969464353,,-727.332676331202,-82.2194132228797,-10.6406696693757,4.54747350886464e-13,-0.217583237326039,-27.6309748488874,-3.97878438153481,0.0,19.1687811996258,,-58.9201822853815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.34763892519504,-5.02145838779256,-19.2298465905572
4D0R - 5-removed waters,-80.7588146892031,-11.4805925101537,1.83162185480205,-0.498189452925232,-27.380092481724,-3.47113663424165,0.0,18.4142681650428,,-58.1746936299983,1.08351475993632,0.22988842944951,1.83162185480288,0.0,-0.0155219733455725,0.0,0.0,0.0863300087733592,,-1.04880355974387,83.7952198576237,26.2014792798773,32.4612545126075,0.0,-1.76422762653974,0.0,0.0,-10.1615615176308,,37.0582752093094,-9062.83962753191,-8741.24485836983,3747.68099266871,-128.554125121932,-604.502034636659,-22.1019625938819,-11.1321300846556,-2465.62588224952,,-837.359627144141,83.7952198576237,26.2014792798773,32.4612545126075,0.0,-1.76422762653974,0.0,0.0,-10.1615615176308,,37.0582752093094,-9065.87603270033,-8755.96574513955,3713.3881163013,-128.055935669006,-575.357714528395,-18.6308259596402,-11.1321300846556,-2473.87858889693,,-816.243208723452,-81.8423294491386,-11.7104809396023,-9.09494701772928e-13,-0.498189452925232,-27.3645705083784,-3.47113663424165,0.0,18.3279381562697,,-57.1258900702544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.36495061205013,-5.04742591807519,-19.3292901356605
4D0R - 5-removed waters,-81.7978555604514,-11.9108775861314,2.43466776799096,-0.295415510672143,-27.7845818580195,-3.6192457602797,0.0,19.2451677093263,,-59.8675703226563,1.54261660677525,0.341066273264026,2.43466776799144,0.0,0.00239023052315224,0.0,0.0,0.00445857540489669,,-1.23996624040828,83.7172149638076,26.2107539285713,32.4711878079492,0.0,-1.76410257797161,0.0,0.0,-10.2433645126342,,37.0427403178928,-9080.9071450595,-8571.95981831301,3720.17673638469,-129.331674009776,-616.917553426163,-21.5763169286495,-14.3491065592775,-2614.33898582208,,-832.610426385238,83.7172149638076,26.2107539285713,32.4711878079492,0.0,-1.76410257797161,0.0,0.0,-10.2433645126342,,37.0427403178928,-9082.82650446286,-8586.25969465545,3685.27088080875,-129.036258499104,-587.368868990172,-17.9570711683698,-14.3491065592775,-2623.34078901877,,-809.785596380474,-83.3404721672268,-12.2519438593954,-4.54747350886464e-13,-0.295415510672143,-27.7869720885426,-3.6192457602797,0.0,19.2407091339214,,-58.627604082248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.40824398168547,-5.11236597252821,-19.577980294629
4D0R - 5-removed waters,-74.8474462824597,-10.2874601394542,3.59373920998905,-0.0585271123487132,-26.8245754374299,-3.42660930826106,0.0,20.3007228694851,,-58.1447363644372,2.5027995460313,0.345121426047861,3.59373920999008,0.0,0.0169454007157821,0.0,0.0,0.13188615139893,,-1.58489264212124,83.8533848556719,26.2126241875267,32.478216032249,0.0,-1.76428262405283,0.0,0.0,-10.1089355662616,,37.0357628262106,-9031.13695017909,-8672.32779774784,3677.15843362102,-126.468949327143,-603.923963309526,-19.7500482872419,-13.6147430692752,-2509.53011689142,,-762.679765167657,83.8533848556719,26.2126241875267,32.478216032249,0.0,-1.76428262405283,0.0,0.0,-10.1089355662616,,37.0357628262106,-9040.1428887523,-8688.25296179592,3641.08647837878,-126.410422214794,-575.335105248043,-16.3234389789808,-13.6147430692752,-2519.72190419464,,-741.57079162943,-77.3502458284911,-10.6325815655018,-1.36424205265939e-12,-0.0585271123487132,-26.8415208381457,-3.42660930826106,0.0,20.1688367180859,,-56.5598437223159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.11864359510249,-4.67796539265373,-17.9144284209058
4D0R - 5-removed waters,-78.6981032749245,-9.33469259793674,0.37873792104665,-0.322030619258726,-28.4918915139664,-4.00605558808618,0.0,18.8760686174637,,-55.7982394941803,3.05337699981743,-0.472724717222604,0.378737921048035,0.0,-0.00997218290271618,0.0,0.0,0.321236683005509,,2.83609929588917,83.8921573082697,26.2044755903562,32.4784357411945,0.0,-1.76418089868789,0.0,0.0,-10.0662868246628,,37.0397137000697,-9090.76945628382,-8578.43908600255,3646.33980799414,-131.323719554467,-605.195759056239,-19.3703079196598,-10.06373218685,-2591.76674208955,,-800.949917468642,83.8921573082697,26.2044755903562,32.4784357411945,0.0,-1.76418089868789,0.0,0.0,-10.0662868246628,,37.0397137000697,-9095.96351031716,-8595.30886899496,3613.48263433189,-131.001688935208,-574.939686643585,-15.3642523315736,-10.06373218685,-2600.57652388235,,-782.191391674531,-81.751480274741,-8.86196788071538,-1.36424205265939e-12,-0.322030619258726,-28.4819193310636,-4.00605558808618,0.0,18.5548319344584,,-58.6343387900694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.27908763645519,-4.91863145468278,-18.8360673343384
4D0R - 5-removed waters,-75.9557301673049,-11.592109863077,2.17619540424175,-0.35498274967199,-25.5986553068099,-3.59123404980772,0.0,19.9295524064223,,-56.9244960086074,1.7580127645555,0.374831336986112,2.17619540424181,0.0,-0.0215025357178749,0.0,0.0,-0.021576294284813,,-0.749935146669756,83.7466917100805,26.2115531140276,32.4718600352153,0.0,-1.7642536021064,0.0,0.0,-10.2137731176885,,37.0413052806326,-9070.72525549856,-8717.4137076422,3675.30840561648,-135.584968963776,-602.597951672431,-22.3757865220275,-11.8210357465709,-2499.40554278275,,-756.834667785293,83.7466917100805,26.2115531140276,32.4718600352153,0.0,-1.7642536021064,0.0,0.0,-10.2137731176885,,37.0413052806326,-9078.51621704134,-8732.03315089315,3640.66035017702,-135.229986214104,-575.235042763515,-18.7845524722198,-11.8210357465709,-2509.12132207148,,-736.951477057318,-77.7137429318591,-11.9669412000621,0.0,-0.35498274967199,-25.577152771092,-3.59123404980772,0.0,19.9511287007072,,-56.1745608619376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.16482209030437,-4.74723313545655,-18.1796916103829
4D0R - 5-removed waters,-77.5052756315126,-9.67765871544179,1.79533426456646,-0.0861280872545649,-29.5429768797143,-4.2022291523725,0.0,20.4732839371591,,-56.2649009984571,2.62661759446149,-0.107254378109538,1.79533426456743,0.0,-0.0134796499430447,0.0,0.0,0.370060574833957,,0.581956783112652,83.6882147200197,26.2093461930193,32.4607201046113,0.0,-1.76392359232169,0.0,0.0,-10.2723187430436,,37.0543907577544,-9075.84303720535,-8686.26171790765,3687.70785216668,-133.477520256955,-622.676974519913,-22.7637873145226,-8.89260552570069,-2505.33802668091,,-784.140257166375,83.6882147200197,26.2093461930193,32.4607201046113,0.0,-1.76392359232169,0.0,0.0,-10.2723187430436,,37.0543907577544,-9082.02597629385,-8702.79340538523,3653.4517977975,-133.3913921697,-591.370074047877,-18.5615581621501,-8.89260552570069,-2515.53899187503,,-764.929746925673,-80.1318932259746,-9.57040433733164,-9.09494701772928e-13,-0.0861280872545649,-29.5294972297712,-4.2022291523725,0.0,20.103223362325,,-56.8468577815697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.22938648464636,-4.84407972696954,-18.550568943976
4D0R - 5-removed waters,-82.5275027900461,-13.5933925449062,2.25445975899265,-0.515180515545268,-28.9738426301188,-3.18500422212132,0.0,18.738316537243,,-57.2528591735914,2.25462024529548,-0.0213725688035353,2.25445975899397,0.0,-0.0107082749191865,0.0,0.0,0.229189378865215,,-0.196948048841001,83.858749790986,26.2134330350968,32.4924918065792,0.0,-1.76422660557096,0.0,0.0,-10.1056595107059,,37.0227110655868,-8992.46662327518,-8802.43250919494,3729.16612697367,-131.073668150232,-613.571815017294,-21.3618604525725,-6.82692987372278,-2424.5201011699,,-721.845866390176,83.858749790986,26.2134330350968,32.4924918065792,0.0,-1.76422660557096,0.0,0.0,-10.1056595107059,,37.0227110655868,-8993.79787027612,-8815.05254968513,3694.4191754081,-130.558487634686,-582.833745781605,-18.1768562304512,-6.82692987372278,-2433.15275819644,,-701.615718282171,-84.7821230353402,-13.5720199761035,-9.09494701772928e-13,-0.515180515545268,-28.9631343551996,-3.18500422212132,0.0,18.5091271583779,,-57.0559111247504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.43864594958526,-5.15796892437788,-19.7526183580007
4D0R - 5-removed waters,-73.0078839653906,-16.4882199109052,1.0673462780901,-0.194253211899877,-27.9744516793587,-3.8337562896157,0.0,23.9412188424071,,-49.5257679941117,4.14801041793001,1.06343464292702,1.06734627808963,0.0,-0.0726047922369717,0.0,0.0,0.111326822980544,,1.97850746616982,83.8277951331658,26.2028201200697,32.494185242817,0.0,-1.76489249336408,0.0,0.0,-10.1289163334826,,37.0245985971258,-9035.65421677533,-8819.28389307489,3661.93417122795,-132.487500673229,-605.18150181048,-21.2457949339111,-9.79128886832517,-2360.10414891033,,-749.494259732121,83.8277951331658,26.2028201200697,32.494185242817,0.0,-1.76489249336408,0.0,0.0,-10.1289163334826,,37.0245985971258,-9046.47412794311,-8828.99849328406,3628.37263970705,-132.293247461329,-575.442157637757,-17.4120386442954,-9.79128886832517,-2373.91645141926,,-736.993090335135,-77.1558943833206,-17.5516545538321,4.54747350886464e-13,-0.194253211899877,-27.9018468871217,-3.8337562896157,0.0,23.8298920194266,,-51.5042754602815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.04199516522461,-4.56299274783692,-17.4741367464168
4D0R - 5-removed waters,-82.7102985314559,-12.3667073607576,2.93342832744884,-0.479328825785558,-28.8230218237978,-3.46500617384432,0.0,18.256134772656,,-58.7657974473778,2.65681231569613,0.0878175886016876,2.93342832744978,0.0,-0.0406254986642247,0.0,0.0,0.134763221014168,,-0.458571322705275,83.8494441099594,26.2036344650071,32.4630500772912,0.0,-1.76417331571171,0.0,0.0,-10.1079045772304,,37.0548374606031,-9052.11937754316,-8597.78550809059,3727.41144866306,-137.232363809351,-608.967084086716,-20.7347636475938,-8.28061877738201,-2628.88180201865,,-777.648685775933,83.8494441099594,26.2036344650071,32.4630500772912,0.0,-1.76417331571171,0.0,0.0,-10.1079045772304,,37.0548374606031,-9053.25852312166,-8611.62243519484,3692.01497025832,-136.753034983566,-578.379888947207,-17.2697574737495,-8.28061877738201,-2637.03003221408,,-755.937725789159,-85.3671108471517,-12.4545249493585,-9.09494701772928e-13,-0.479328825785558,-28.7823963251336,-3.46500617384432,0.0,18.1213715516419,,-58.3072261246725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.44626243881066,-5.16939365821599,-19.7963697668701
4D0R - 5-removed waters,-76.879268855595,-8.09841040422725,0.57393943993975,-0.136923723896018,-26.4224239671998,-3.51291136910766,0.0,15.6642542975619,,-54.9467931286653,1.07442566005537,-0.495978055281292,0.573939439938748,0.0,0.0143706262413725,0.0,0.0,0.215398252692893,,0.766695396463682,83.9642784827674,26.2165014958431,32.4772332901968,0.0,-1.76414125112401,0.0,0.0,-9.99931625562505,,37.0340012034766,-9009.44536863821,-8702.14712363127,3755.55439183743,-133.059722004951,-607.899530006395,-19.4573793459688,-5.27744346157221,-2540.16260997096,,-756.995952054519,83.9642784827674,26.2165014958431,32.4772332901968,0.0,-1.76414125112401,0.0,0.0,-9.99931625562505,,37.0340012034766,-9016.53037826538,-8720.26521472289,3722.5032191073,-132.922798281055,-579.712964788071,-15.9444679768611,-5.27744346157221,-2545.8275480129,,-739.08316012933,-77.9536945156506,-7.60243234894551,9.09494701772928e-13,-0.136923723896018,-26.4367945934412,-3.51291136910766,0.0,15.448856044869,,-55.713488525129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.20330286898312,-4.80495430347469,-18.4007367969198
4D0R - 5-removed waters,-82.0077732573736,-16.6533800756697,1.01072649115713,-0.521358591655371,-28.8378836640202,-3.21373700781425,0.0,20.0617469804756,,-53.8538873898419,1.78924173173888,-0.710261663890776,1.01072649115559,0.0,-0.0308068501781071,0.0,0.0,0.318900789282253,,1.20068296536993,83.6849173573816,26.2141622496818,32.4768252901483,0.0,-1.76431578210646,0.0,0.0,-10.2779785411285,,37.0362241407864,-8973.47837556654,-8815.1568899984,3716.29547101368,-133.373990952684,-601.227368432978,-19.201941803449,-11.2907453080045,-2388.01781941134,,-721.505090673359,83.6849173573816,26.2141622496818,32.4768252901483,0.0,-1.76431578210646,0.0,0.0,-10.2779785411285,,37.0362241407864,-8975.15551966655,-8824.71767217241,3682.80791923237,-132.852632361029,-570.625168986851,-15.9882047956347,-11.2907453080045,-2397.80158785069,,-704.687427424303,-83.7970149891134,-15.9431184117784,1.81898940354586e-12,-0.521358591655371,-28.8070768138421,-3.21373700781425,0.0,19.7428461911932,,-55.0545703552119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.41699055239057,-5.12548582858585,-19.628223231998
4D0R - 5-removed waters,-77.12874010206,-8.90623026874709,1.29502320847314,-0.111495613738668,-28.7529762311353,-3.78284197805264,0.0,18.5599949341072,,-55.430214152967,3.0400331250674,0.0410075374535452,1.29502320847421,0.0,-0.0579466328043001,0.0,0.0,0.0847867535985642,,1.67716225834542,83.7451816501246,26.2230668419807,32.480510949525,0.0,-1.76440035440571,0.0,0.0,-10.2172091057112,,37.0232133187357,-8946.00210592586,-8665.9379393185,3809.92252914952,-132.106516028679,-603.264055320887,-20.0596857045121,-7.94686211750513,-2494.55964330007,,-832.049933285226,83.7451816501246,26.2230668419807,32.480510949525,0.0,-1.76440035440571,0.0,0.0,-10.2172091057112,,37.0232133187357,-8952.61854747392,-8683.25477589174,3776.14699499152,-131.99502041494,-572.746678735346,-16.2768437264595,-7.94686211750513,-2502.90242912846,,-813.642932450994,-80.1687732271275,-8.94723780620006,-9.09494701772928e-13,-0.111495613738668,-28.695029598331,-3.78284197805264,0.0,18.4752081805086,,-57.1073764113123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.2136975042525,-4.82054625637875,-18.4604467136884
4D0R - 5-removed waters,-85.0747714546724,-11.7581588733083,2.09377235152579,-0.445495308467457,-29.1354920801502,-4.08828579441647,0.0,19.5691368201969,,-61.3102485700605,1.96404148688188,-0.451017322086557,2.09377235152662,0.0,0.00572175501308991,0.0,0.0,0.385309366239483,,-0.0697446638107806,83.8161970472338,26.2188309849479,32.4794873282429,0.0,-1.7643685739887,0.0,0.0,-10.1480104199818,,37.0302577280135,-9090.34032333104,-8685.09205938058,3683.45675490743,-133.220511187877,-616.075599253995,-19.1165032818188,-10.3241974807387,-2496.95631344965,,-813.011894203813,83.8161970472338,26.2188309849479,32.4794873282429,0.0,-1.7643685739887,0.0,0.0,-10.1480104199818,,37.0302577280135,-9089.0817489236,-8699.55273149222,3648.88349522766,-132.775015879409,-585.175738599856,-15.0282174874023,-10.3241974807387,-2506.37743984987,,-788.731903361766,-87.0388129415551,-11.3071415512222,-4.54747350886464e-13,-0.445495308467457,-29.1412138351633,-4.08828579441647,0.0,19.1838274539573,,-61.2405039062497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.54478214394468,-5.31717321591702,-20.3622966359884
4D0R - 5-removed waters,-81.5874981929173,-10.7128521683499,2.21767631326338,-0.517275970601446,-28.2463186080728,-3.30866706439581,0.0,17.4846073406761,,-58.5046680354443,2.75090539885335,0.50958591921173,2.2176763132653,0.0,-0.0222108760244257,0.0,0.0,0.0687281317111399,,-0.022874089310406,83.7838568608539,26.2082837438706,32.474519468117,0.0,-1.76421651322818,0.0,0.0,-10.1770436316372,,37.0423137937318,-8995.45442886129,-8624.37264177086,3713.97619074497,-137.555367694787,-605.356227335568,-20.9831851846272,-12.2628049625582,-2564.20020262936,,-744.700190028507,83.7838568608539,26.2082837438706,32.474519468117,0.0,-1.76421651322818,0.0,0.0,-10.1770436316372,,37.0423137937318,-8997.65078752923,-8639.86807334638,3679.28399496359,-137.038091724186,-575.345692214267,-17.6745181202314,-12.2628049625582,-2571.5077663384,,-723.237835786794,-84.3384035917716,-11.2224380875614,-2.27373675443232e-12,-0.517275970601446,-28.2241077320484,-3.30866706439581,0.0,17.4158792089647,,-58.4817939461338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.39947909137156,-5.09921863705733,-19.5276321239075
4D0R - 5-removed waters,-79.913194746201,-15.4306908119324,0.728517317362275,-0.400145518336643,-27.8541662921563,-3.46634440083437,0.0,19.7243530097403,,-53.2147180500522,1.8777684548229,-0.99905519269052,0.728517317361906,0.0,-0.0198538716123455,0.0,0.0,0.525070346572477,,1.64308985519138,83.8171649292155,26.2118096465955,32.4857251868248,0.0,-1.76438446992457,0.0,0.0,-10.1443479420904,,37.0283625078102,-9101.23956453343,-8650.95854240794,3625.1237587619,-133.972854021261,-612.076553003604,-20.9129400456867,-7.75895843850887,-2562.26042823572,,-738.423047142621,83.8171649292155,26.2118096465955,32.4857251868248,0.0,-1.76438446992457,0.0,0.0,-10.1443479420904,,37.0283625078102,-9105.14353471644,-8661.7396612426,3591.90951625771,-133.572708502924,-582.458002241523,-17.4465956448523,-7.75895843850887,-2571.84043330336,,-722.236691600379,-81.7909632010233,-14.431635619243,4.54747350886464e-13,-0.400145518336643,-27.8343124205439,-3.46634440083437,0.0,19.1992826631677,,-54.8578079052436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.32971644775838,-4.99457467163757,-19.1268944803294
4D0R - 5-removed waters,-79.3994367497453,-15.0748859272262,1.52997266896909,-0.324581756949186,-28.8902288346076,-4.25041271760566,0.0,23.0129656517061,,-55.402265834031,4.07610790665049,0.890242859313503,1.5299726689703,0.0,-0.0151305876701415,0.0,0.0,-0.0452470030945449,,1.71626996913132,83.8416990640572,26.2169504053535,32.475447138746,0.0,-1.76423635182387,0.0,0.0,-10.1215369664463,,37.0350748382278,-9068.7206441564,-8750.12442894994,3708.49238304749,-131.847879392811,-610.225180854371,-19.0196347118296,-12.4838710517414,-2497.09124244634,,-756.420789796854,83.8416990640572,26.2169504053535,32.475447138746,0.0,-1.76423635182387,0.0,0.0,-10.1215369664463,,37.0350748382278,-9073.16290647071,-8761.26649342807,3674.48696323977,-131.523297635862,-579.57071566794,-14.7692219942239,-12.4838710517414,-2509.9826711316,,-738.053598801051,-83.4755446563959,-15.9651287865399,-1.36424205265939e-12,-0.324581756949186,-28.8750982469375,-4.25041271760566,0.0,23.0582126548006,,-57.1185358031623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.30830986457272,-4.96246479685908,-19.0039286169592
4D0R - 5-removed waters,-79.5811795975078,-10.5606491255294,-0.240984802470393,-0.077538635552628,-27.5311435848371,-4.1708872343649,0.0,17.9235881972095,,-54.9235644119649,0.890717987585248,-0.922019540058855,-0.240984802467914,0.0,-0.00477452970205605,0.0,0.0,0.438326862401539,,1.62016999741242,83.7850028158026,26.207964535558,32.4701844902831,0.0,-1.76402296419268,0.0,0.0,-10.1750469906387,,37.0459237447931,-9084.44926775189,-8507.4143502081,3669.7033928037,-136.491343617832,-616.698548117865,-20.7689961750668,-12.3762329684625,-2685.16382200312,,-775.239367465146,83.7850028158026,26.207964535558,32.4701844902831,0.0,-1.76402296419268,0.0,0.0,-10.1750469906387,,37.0459237447931,-9088.65309097019,-8523.06166561812,3637.47419311589,-136.413804982279,-587.403381568835,-16.5981089407019,-12.3762329684625,-2692.91236320969,,-757.361726797974,-80.4718975850938,-9.63862958546997,-2.72848410531878e-12,-0.077538635552628,-27.5263690551351,-4.1708872343649,0.0,17.485261334808,,-56.5437344093773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.31588248322949,-4.97382372484424,-19.0474280200646
4D0R - 5-removed waters,-78.2560429201858,-12.7273013171889,0.432626607567272,-0.349917430467713,-27.0894560077551,-3.5431988508696,0.0,21.0146833189765,,-55.9934792404583,1.3527203865489,-0.311308086200327,0.432626607566746,0.0,-0.0261389491254802,0.0,0.0,0.153392219828646,,1.10414859447937,83.7661982019277,26.2237198224742,32.4839825369789,0.0,-1.76454416407994,0.0,0.0,-10.2007786633724,,37.0238186699269,-9084.38653296842,-8789.33592457095,3706.33300525706,-142.520634443296,-606.389889776952,-19.3409727752374,-11.1121589619121,-2442.29017502181,,-779.72978267533,83.7661982019277,26.2237198224742,32.4839825369789,0.0,-1.76454416407994,0.0,0.0,-10.2007786633724,,37.0238186699269,-9089.89668825016,-8802.83234307623,3673.41639611252,-142.170717012828,-577.535889605118,-15.7977739243678,-11.1121589619121,-2453.10407967742,,-760.760122104799,-79.6087633067345,-12.4159932309885,4.54747350886464e-13,-0.349917430467713,-27.0633170586295,-3.5431988508696,0.0,20.8612910991483,,-57.0976278349377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.26066845500774,-4.89100268251161,-18.7302620066216
4D0R - 5-removed waters,-75.8375375979576,-14.7872272275181,0.707092055223711,-0.545909223476826,-25.4977428652639,-3.18718383418764,0.0,20.2951116724207,,-52.821678175164,2.12009924075301,-1.03453207864587,0.707092055224678,0.0,-0.0516588621393916,0.0,0.0,0.277850787962052,,2.22134733835151,84.0019551880065,26.2178260031175,32.4827583316526,0.0,-1.76431118431623,0.0,0.0,-9.95537501280623,,37.0210570503589,-9026.85151112053,-8591.33894917144,3725.60194784712,-135.010819616146,-602.645704393354,-17.7369430284929,-16.2026285690715,-2641.47241301303,,-748.046001176127,84.0019551880065,26.2178260031175,32.4827583316526,0.0,-1.76431118431623,0.0,0.0,-9.95537501280623,,37.0210570503589,-9035.01592871058,-8602.76954794704,3692.41209746024,-134.464910392669,-575.383650343773,-14.5497591943052,-16.2026285690715,-2651.81214967264,,-732.245380051322,-77.9576368387097,-13.7526951488726,-1.36424205265939e-12,-0.545909223476826,-25.4460840031246,-3.18718383418764,0.0,20.0172608844587,,-55.0430255135155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.1598973999149,-4.73984609987235,-18.1514027050345
4D0R - 5-removed waters,-81.0373601871652,-11.0258983535787,1.30022704324574,-0.266434724579938,-28.7116939381585,-3.68977790089801,0.0,20.0364524022193,,-58.680234715411,1.81518817786545,0.0353950034169088,1.30022704324639,0.0,0.0460885431867271,0.0,0.0,0.191197067913293,,0.242280520102085,83.8522458236799,26.2127145498005,32.4751823598907,0.0,-1.7641635250821,0.0,0.0,-10.1089027968307,,37.0374152359015,-9031.51388295348,-8862.00862732187,3737.1899428029,-135.892999293851,-609.106278977356,-18.6683928742487,-6.35729379910383,-2339.9054484873,,-796.764785002646,83.8522458236799,26.2127145498005,32.4751823598907,0.0,-1.7641635250821,0.0,0.0,-10.1089027968307,,37.0374152359015,-9034.32876858999,-8877.19544351809,3703.41453339976,-135.626564569271,-578.630421514116,-14.9786149733507,-6.35729379910383,-2349.83299809269,,-775.121965523136,-82.8525483650301,-11.0612933569955,-4.54747350886464e-13,-0.266434724579938,-28.7577824813453,-3.68977790089801,0.0,19.8452553343063,,-58.9225152355129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.37655667446522,-5.06483501169782,-19.3959588549429
